Scenario,process_time_call_ambulance,process_time_ambulance_response,process_ambulance_on_scene_duration,process_msu_dispatch,process_msu_thrombolysis,process_msu_on_scene_post_thrombolysis,process_time_arrival_to_needle,transfer_time_delay,process_time_arrival_to_puncture,process_time_transfer_arrival_to_puncture,process_time_msu_arrival_to_puncture
25363,0,45,40,30,15,15,45,30,45,30,45
25364,0,45,40,30,15,15,45,30,45,30,60
25365,0,45,40,30,15,15,45,30,45,45,30
25366,0,45,40,30,15,15,45,30,45,45,45
25367,0,45,40,30,15,15,45,30,45,45,60
25368,0,45,40,30,15,15,45,30,45,60,30
25369,0,45,40,30,15,15,45,30,45,60,45
25370,0,45,40,30,15,15,45,30,45,60,60
25371,0,45,40,30,15,15,45,30,60,30,30
25372,0,45,40,30,15,15,45,30,60,30,45
25373,0,45,40,30,15,15,45,30,60,30,60
25374,0,45,40,30,15,15,45,30,60,45,30
25375,0,45,40,30,15,15,45,30,60,45,45
25376,0,45,40,30,15,15,45,30,60,45,60
25377,0,45,40,30,15,15,45,30,60,60,30
25378,0,45,40,30,15,15,45,30,60,60,45
25379,0,45,40,30,15,15,45,30,60,60,60
25380,0,45,40,30,15,15,45,60,30,30,30
25381,0,45,40,30,15,15,45,60,30,30,45
25382,0,45,40,30,15,15,45,60,30,30,60
25383,0,45,40,30,15,15,45,60,30,45,30
25384,0,45,40,30,15,15,45,60,30,45,45
25385,0,45,40,30,15,15,45,60,30,45,60
25386,0,45,40,30,15,15,45,60,30,60,30
25387,0,45,40,30,15,15,45,60,30,60,45
25388,0,45,40,30,15,15,45,60,30,60,60
25389,0,45,40,30,15,15,45,60,45,30,30
25390,0,45,40,30,15,15,45,60,45,30,45
25391,0,45,40,30,15,15,45,60,45,30,60
25392,0,45,40,30,15,15,45,60,45,45,30
25393,0,45,40,30,15,15,45,60,45,45,45
25394,0,45,40,30,15,15,45,60,45,45,60
25395,0,45,40,30,15,15,45,60,45,60,30
25396,0,45,40,30,15,15,45,60,45,60,45
25397,0,45,40,30,15,15,45,60,45,60,60
25398,0,45,40,30,15,15,45,60,60,30,30
25399,0,45,40,30,15,15,45,60,60,30,45
25400,0,45,40,30,15,15,45,60,60,30,60
25401,0,45,40,30,15,15,45,60,60,45,30
25402,0,45,40,30,15,15,45,60,60,45,45
25403,0,45,40,30,15,15,45,60,60,45,60
25404,0,45,40,30,15,15,45,60,60,60,30
25405,0,45,40,30,15,15,45,60,60,60,45
25406,0,45,40,30,15,15,45,60,60,60,60
25407,0,45,40,30,15,15,45,90,30,30,30
25408,0,45,40,30,15,15,45,90,30,30,45
25409,0,45,40,30,15,15,45,90,30,30,60
25410,0,45,40,30,15,15,45,90,30,45,30
25411,0,45,40,30,15,15,45,90,30,45,45
25412,0,45,40,30,15,15,45,90,30,45,60
25413,0,45,40,30,15,15,45,90,30,60,30
25414,0,45,40,30,15,15,45,90,30,60,45
25415,0,45,40,30,15,15,45,90,30,60,60
25416,0,45,40,30,15,15,45,90,45,30,30
25417,0,45,40,30,15,15,45,90,45,30,45
25418,0,45,40,30,15,15,45,90,45,30,60
25419,0,45,40,30,15,15,45,90,45,45,30
25420,0,45,40,30,15,15,45,90,45,45,45
25421,0,45,40,30,15,15,45,90,45,45,60
25422,0,45,40,30,15,15,45,90,45,60,30
25423,0,45,40,30,15,15,45,90,45,60,45
25424,0,45,40,30,15,15,45,90,45,60,60
25425,0,45,40,30,15,15,45,90,60,30,30
25426,0,45,40,30,15,15,45,90,60,30,45
25427,0,45,40,30,15,15,45,90,60,30,60
25428,0,45,40,30,15,15,45,90,60,45,30
25429,0,45,40,30,15,15,45,90,60,45,45
25430,0,45,40,30,15,15,45,90,60,45,60
25431,0,45,40,30,15,15,45,90,60,60,30
25432,0,45,40,30,15,15,45,90,60,60,45
25433,0,45,40,30,15,15,45,90,60,60,60
25434,0,45,40,30,15,30,30,30,30,30,30
25435,0,45,40,30,15,30,30,30,30,30,45
25436,0,45,40,30,15,30,30,30,30,30,60
25437,0,45,40,30,15,30,30,30,30,45,30
25438,0,45,40,30,15,30,30,30,30,45,45
25439,0,45,40,30,15,30,30,30,30,45,60
25440,0,45,40,30,15,30,30,30,30,60,30
25441,0,45,40,30,15,30,30,30,30,60,45
25442,0,45,40,30,15,30,30,30,30,60,60
25443,0,45,40,30,15,30,30,30,45,30,30
25444,0,45,40,30,15,30,30,30,45,30,45
25445,0,45,40,30,15,30,30,30,45,30,60
25446,0,45,40,30,15,30,30,30,45,45,30
25447,0,45,40,30,15,30,30,30,45,45,45
25448,0,45,40,30,15,30,30,30,45,45,60
25449,0,45,40,30,15,30,30,30,45,60,30
25450,0,45,40,30,15,30,30,30,45,60,45
25451,0,45,40,30,15,30,30,30,45,60,60
25452,0,45,40,30,15,30,30,30,60,30,30
25453,0,45,40,30,15,30,30,30,60,30,45
25454,0,45,40,30,15,30,30,30,60,30,60
25455,0,45,40,30,15,30,30,30,60,45,30
25456,0,45,40,30,15,30,30,30,60,45,45
25457,0,45,40,30,15,30,30,30,60,45,60
25458,0,45,40,30,15,30,30,30,60,60,30
25459,0,45,40,30,15,30,30,30,60,60,45
25460,0,45,40,30,15,30,30,30,60,60,60
25461,0,45,40,30,15,30,30,60,30,30,30
25462,0,45,40,30,15,30,30,60,30,30,45
25463,0,45,40,30,15,30,30,60,30,30,60
25464,0,45,40,30,15,30,30,60,30,45,30
25465,0,45,40,30,15,30,30,60,30,45,45
25466,0,45,40,30,15,30,30,60,30,45,60
25467,0,45,40,30,15,30,30,60,30,60,30
25468,0,45,40,30,15,30,30,60,30,60,45
25469,0,45,40,30,15,30,30,60,30,60,60
25470,0,45,40,30,15,30,30,60,45,30,30
25471,0,45,40,30,15,30,30,60,45,30,45
25472,0,45,40,30,15,30,30,60,45,30,60
25473,0,45,40,30,15,30,30,60,45,45,30
25474,0,45,40,30,15,30,30,60,45,45,45
25475,0,45,40,30,15,30,30,60,45,45,60
25476,0,45,40,30,15,30,30,60,45,60,30
25477,0,45,40,30,15,30,30,60,45,60,45
25478,0,45,40,30,15,30,30,60,45,60,60
25479,0,45,40,30,15,30,30,60,60,30,30
25480,0,45,40,30,15,30,30,60,60,30,45
25481,0,45,40,30,15,30,30,60,60,30,60
25482,0,45,40,30,15,30,30,60,60,45,30
25483,0,45,40,30,15,30,30,60,60,45,45
25484,0,45,40,30,15,30,30,60,60,45,60
25485,0,45,40,30,15,30,30,60,60,60,30
25486,0,45,40,30,15,30,30,60,60,60,45
25487,0,45,40,30,15,30,30,60,60,60,60
25488,0,45,40,30,15,30,30,90,30,30,30
25489,0,45,40,30,15,30,30,90,30,30,45
25490,0,45,40,30,15,30,30,90,30,30,60
25491,0,45,40,30,15,30,30,90,30,45,30
25492,0,45,40,30,15,30,30,90,30,45,45
25493,0,45,40,30,15,30,30,90,30,45,60
25494,0,45,40,30,15,30,30,90,30,60,30
25495,0,45,40,30,15,30,30,90,30,60,45
25496,0,45,40,30,15,30,30,90,30,60,60
25497,0,45,40,30,15,30,30,90,45,30,30
25498,0,45,40,30,15,30,30,90,45,30,45
25499,0,45,40,30,15,30,30,90,45,30,60
25500,0,45,40,30,15,30,30,90,45,45,30
25501,0,45,40,30,15,30,30,90,45,45,45
25502,0,45,40,30,15,30,30,90,45,45,60
25503,0,45,40,30,15,30,30,90,45,60,30
25504,0,45,40,30,15,30,30,90,45,60,45
25505,0,45,40,30,15,30,30,90,45,60,60
25506,0,45,40,30,15,30,30,90,60,30,30
25507,0,45,40,30,15,30,30,90,60,30,45
25508,0,45,40,30,15,30,30,90,60,30,60
25509,0,45,40,30,15,30,30,90,60,45,30
25510,0,45,40,30,15,30,30,90,60,45,45
25511,0,45,40,30,15,30,30,90,60,45,60
25512,0,45,40,30,15,30,30,90,60,60,30
25513,0,45,40,30,15,30,30,90,60,60,45
25514,0,45,40,30,15,30,30,90,60,60,60
25515,0,45,40,30,15,30,45,30,30,30,30
25516,0,45,40,30,15,30,45,30,30,30,45
25517,0,45,40,30,15,30,45,30,30,30,60
25518,0,45,40,30,15,30,45,30,30,45,30
25519,0,45,40,30,15,30,45,30,30,45,45
25520,0,45,40,30,15,30,45,30,30,45,60
25521,0,45,40,30,15,30,45,30,30,60,30
25522,0,45,40,30,15,30,45,30,30,60,45
25523,0,45,40,30,15,30,45,30,30,60,60
25524,0,45,40,30,15,30,45,30,45,30,30
25525,0,45,40,30,15,30,45,30,45,30,45
25526,0,45,40,30,15,30,45,30,45,30,60
25527,0,45,40,30,15,30,45,30,45,45,30
25528,0,45,40,30,15,30,45,30,45,45,45
25529,0,45,40,30,15,30,45,30,45,45,60
25530,0,45,40,30,15,30,45,30,45,60,30
25531,0,45,40,30,15,30,45,30,45,60,45
25532,0,45,40,30,15,30,45,30,45,60,60
25533,0,45,40,30,15,30,45,30,60,30,30
25534,0,45,40,30,15,30,45,30,60,30,45
25535,0,45,40,30,15,30,45,30,60,30,60
25536,0,45,40,30,15,30,45,30,60,45,30
25537,0,45,40,30,15,30,45,30,60,45,45
25538,0,45,40,30,15,30,45,30,60,45,60
25539,0,45,40,30,15,30,45,30,60,60,30
25540,0,45,40,30,15,30,45,30,60,60,45
25541,0,45,40,30,15,30,45,30,60,60,60
25542,0,45,40,30,15,30,45,60,30,30,30
25543,0,45,40,30,15,30,45,60,30,30,45
25544,0,45,40,30,15,30,45,60,30,30,60
25545,0,45,40,30,15,30,45,60,30,45,30
25546,0,45,40,30,15,30,45,60,30,45,45
25547,0,45,40,30,15,30,45,60,30,45,60
25548,0,45,40,30,15,30,45,60,30,60,30
25549,0,45,40,30,15,30,45,60,30,60,45
25550,0,45,40,30,15,30,45,60,30,60,60
25551,0,45,40,30,15,30,45,60,45,30,30
25552,0,45,40,30,15,30,45,60,45,30,45
25553,0,45,40,30,15,30,45,60,45,30,60
25554,0,45,40,30,15,30,45,60,45,45,30
25555,0,45,40,30,15,30,45,60,45,45,45
25556,0,45,40,30,15,30,45,60,45,45,60
25557,0,45,40,30,15,30,45,60,45,60,30
25558,0,45,40,30,15,30,45,60,45,60,45
25559,0,45,40,30,15,30,45,60,45,60,60
25560,0,45,40,30,15,30,45,60,60,30,30
25561,0,45,40,30,15,30,45,60,60,30,45
25562,0,45,40,30,15,30,45,60,60,30,60
25563,0,45,40,30,15,30,45,60,60,45,30
25564,0,45,40,30,15,30,45,60,60,45,45
25565,0,45,40,30,15,30,45,60,60,45,60
25566,0,45,40,30,15,30,45,60,60,60,30
25567,0,45,40,30,15,30,45,60,60,60,45
25568,0,45,40,30,15,30,45,60,60,60,60
25569,0,45,40,30,15,30,45,90,30,30,30
25570,0,45,40,30,15,30,45,90,30,30,45
25571,0,45,40,30,15,30,45,90,30,30,60
25572,0,45,40,30,15,30,45,90,30,45,30
25573,0,45,40,30,15,30,45,90,30,45,45
25574,0,45,40,30,15,30,45,90,30,45,60
25575,0,45,40,30,15,30,45,90,30,60,30
25576,0,45,40,30,15,30,45,90,30,60,45
25577,0,45,40,30,15,30,45,90,30,60,60
25578,0,45,40,30,15,30,45,90,45,30,30
25579,0,45,40,30,15,30,45,90,45,30,45
25580,0,45,40,30,15,30,45,90,45,30,60
25581,0,45,40,30,15,30,45,90,45,45,30
25582,0,45,40,30,15,30,45,90,45,45,45
25583,0,45,40,30,15,30,45,90,45,45,60
25584,0,45,40,30,15,30,45,90,45,60,30
25585,0,45,40,30,15,30,45,90,45,60,45
25586,0,45,40,30,15,30,45,90,45,60,60
25587,0,45,40,30,15,30,45,90,60,30,30
25588,0,45,40,30,15,30,45,90,60,30,45
25589,0,45,40,30,15,30,45,90,60,30,60
25590,0,45,40,30,15,30,45,90,60,45,30
25591,0,45,40,30,15,30,45,90,60,45,45
25592,0,45,40,30,15,30,45,90,60,45,60
25593,0,45,40,30,15,30,45,90,60,60,30
25594,0,45,40,30,15,30,45,90,60,60,45
25595,0,45,40,30,15,30,45,90,60,60,60
25596,0,45,40,30,30,15,30,30,30,30,30
25597,0,45,40,30,30,15,30,30,30,30,45
25598,0,45,40,30,30,15,30,30,30,30,60
25599,0,45,40,30,30,15,30,30,30,45,30
25600,0,45,40,30,30,15,30,30,30,45,45
25601,0,45,40,30,30,15,30,30,30,45,60
25602,0,45,40,30,30,15,30,30,30,60,30
25603,0,45,40,30,30,15,30,30,30,60,45
25604,0,45,40,30,30,15,30,30,30,60,60
25605,0,45,40,30,30,15,30,30,45,30,30
25606,0,45,40,30,30,15,30,30,45,30,45
25607,0,45,40,30,30,15,30,30,45,30,60
25608,0,45,40,30,30,15,30,30,45,45,30
25609,0,45,40,30,30,15,30,30,45,45,45
25610,0,45,40,30,30,15,30,30,45,45,60
25611,0,45,40,30,30,15,30,30,45,60,30
25612,0,45,40,30,30,15,30,30,45,60,45
25613,0,45,40,30,30,15,30,30,45,60,60
25614,0,45,40,30,30,15,30,30,60,30,30
25615,0,45,40,30,30,15,30,30,60,30,45
25616,0,45,40,30,30,15,30,30,60,30,60
25617,0,45,40,30,30,15,30,30,60,45,30
25618,0,45,40,30,30,15,30,30,60,45,45
25619,0,45,40,30,30,15,30,30,60,45,60
25620,0,45,40,30,30,15,30,30,60,60,30
25621,0,45,40,30,30,15,30,30,60,60,45
25622,0,45,40,30,30,15,30,30,60,60,60
25623,0,45,40,30,30,15,30,60,30,30,30
25624,0,45,40,30,30,15,30,60,30,30,45
25625,0,45,40,30,30,15,30,60,30,30,60
25626,0,45,40,30,30,15,30,60,30,45,30
25627,0,45,40,30,30,15,30,60,30,45,45
25628,0,45,40,30,30,15,30,60,30,45,60
25629,0,45,40,30,30,15,30,60,30,60,30
25630,0,45,40,30,30,15,30,60,30,60,45
25631,0,45,40,30,30,15,30,60,30,60,60
25632,0,45,40,30,30,15,30,60,45,30,30
25633,0,45,40,30,30,15,30,60,45,30,45
25634,0,45,40,30,30,15,30,60,45,30,60
25635,0,45,40,30,30,15,30,60,45,45,30
25636,0,45,40,30,30,15,30,60,45,45,45
25637,0,45,40,30,30,15,30,60,45,45,60
25638,0,45,40,30,30,15,30,60,45,60,30
25639,0,45,40,30,30,15,30,60,45,60,45
25640,0,45,40,30,30,15,30,60,45,60,60
25641,0,45,40,30,30,15,30,60,60,30,30
25642,0,45,40,30,30,15,30,60,60,30,45
25643,0,45,40,30,30,15,30,60,60,30,60
25644,0,45,40,30,30,15,30,60,60,45,30
25645,0,45,40,30,30,15,30,60,60,45,45
25646,0,45,40,30,30,15,30,60,60,45,60
25647,0,45,40,30,30,15,30,60,60,60,30
25648,0,45,40,30,30,15,30,60,60,60,45
25649,0,45,40,30,30,15,30,60,60,60,60
25650,0,45,40,30,30,15,30,90,30,30,30
25651,0,45,40,30,30,15,30,90,30,30,45
25652,0,45,40,30,30,15,30,90,30,30,60
25653,0,45,40,30,30,15,30,90,30,45,30
25654,0,45,40,30,30,15,30,90,30,45,45
25655,0,45,40,30,30,15,30,90,30,45,60
25656,0,45,40,30,30,15,30,90,30,60,30
25657,0,45,40,30,30,15,30,90,30,60,45
25658,0,45,40,30,30,15,30,90,30,60,60
25659,0,45,40,30,30,15,30,90,45,30,30
25660,0,45,40,30,30,15,30,90,45,30,45
25661,0,45,40,30,30,15,30,90,45,30,60
25662,0,45,40,30,30,15,30,90,45,45,30
25663,0,45,40,30,30,15,30,90,45,45,45
25664,0,45,40,30,30,15,30,90,45,45,60
25665,0,45,40,30,30,15,30,90,45,60,30
25666,0,45,40,30,30,15,30,90,45,60,45
25667,0,45,40,30,30,15,30,90,45,60,60
25668,0,45,40,30,30,15,30,90,60,30,30
25669,0,45,40,30,30,15,30,90,60,30,45
25670,0,45,40,30,30,15,30,90,60,30,60
25671,0,45,40,30,30,15,30,90,60,45,30
25672,0,45,40,30,30,15,30,90,60,45,45
25673,0,45,40,30,30,15,30,90,60,45,60
25674,0,45,40,30,30,15,30,90,60,60,30
25675,0,45,40,30,30,15,30,90,60,60,45
25676,0,45,40,30,30,15,30,90,60,60,60
25677,0,45,40,30,30,15,45,30,30,30,30
25678,0,45,40,30,30,15,45,30,30,30,45
25679,0,45,40,30,30,15,45,30,30,30,60
25680,0,45,40,30,30,15,45,30,30,45,30
25681,0,45,40,30,30,15,45,30,30,45,45
25682,0,45,40,30,30,15,45,30,30,45,60
25683,0,45,40,30,30,15,45,30,30,60,30
25684,0,45,40,30,30,15,45,30,30,60,45
25685,0,45,40,30,30,15,45,30,30,60,60
25686,0,45,40,30,30,15,45,30,45,30,30
25687,0,45,40,30,30,15,45,30,45,30,45
25688,0,45,40,30,30,15,45,30,45,30,60
25689,0,45,40,30,30,15,45,30,45,45,30
25690,0,45,40,30,30,15,45,30,45,45,45
25691,0,45,40,30,30,15,45,30,45,45,60
25692,0,45,40,30,30,15,45,30,45,60,30
25693,0,45,40,30,30,15,45,30,45,60,45
25694,0,45,40,30,30,15,45,30,45,60,60
25695,0,45,40,30,30,15,45,30,60,30,30
25696,0,45,40,30,30,15,45,30,60,30,45
25697,0,45,40,30,30,15,45,30,60,30,60
25698,0,45,40,30,30,15,45,30,60,45,30
25699,0,45,40,30,30,15,45,30,60,45,45
25700,0,45,40,30,30,15,45,30,60,45,60
25701,0,45,40,30,30,15,45,30,60,60,30
25702,0,45,40,30,30,15,45,30,60,60,45
25703,0,45,40,30,30,15,45,30,60,60,60
25704,0,45,40,30,30,15,45,60,30,30,30
25705,0,45,40,30,30,15,45,60,30,30,45
25706,0,45,40,30,30,15,45,60,30,30,60
25707,0,45,40,30,30,15,45,60,30,45,30
25708,0,45,40,30,30,15,45,60,30,45,45
25709,0,45,40,30,30,15,45,60,30,45,60
25710,0,45,40,30,30,15,45,60,30,60,30
25711,0,45,40,30,30,15,45,60,30,60,45
25712,0,45,40,30,30,15,45,60,30,60,60
25713,0,45,40,30,30,15,45,60,45,30,30
25714,0,45,40,30,30,15,45,60,45,30,45
25715,0,45,40,30,30,15,45,60,45,30,60
25716,0,45,40,30,30,15,45,60,45,45,30
25717,0,45,40,30,30,15,45,60,45,45,45
25718,0,45,40,30,30,15,45,60,45,45,60
25719,0,45,40,30,30,15,45,60,45,60,30
25720,0,45,40,30,30,15,45,60,45,60,45
25721,0,45,40,30,30,15,45,60,45,60,60
25722,0,45,40,30,30,15,45,60,60,30,30
25723,0,45,40,30,30,15,45,60,60,30,45
25724,0,45,40,30,30,15,45,60,60,30,60
25725,0,45,40,30,30,15,45,60,60,45,30
25726,0,45,40,30,30,15,45,60,60,45,45
25727,0,45,40,30,30,15,45,60,60,45,60
25728,0,45,40,30,30,15,45,60,60,60,30
25729,0,45,40,30,30,15,45,60,60,60,45
25730,0,45,40,30,30,15,45,60,60,60,60
25731,0,45,40,30,30,15,45,90,30,30,30
25732,0,45,40,30,30,15,45,90,30,30,45
25733,0,45,40,30,30,15,45,90,30,30,60
25734,0,45,40,30,30,15,45,90,30,45,30
25735,0,45,40,30,30,15,45,90,30,45,45
25736,0,45,40,30,30,15,45,90,30,45,60
25737,0,45,40,30,30,15,45,90,30,60,30
25738,0,45,40,30,30,15,45,90,30,60,45
25739,0,45,40,30,30,15,45,90,30,60,60
25740,0,45,40,30,30,15,45,90,45,30,30
25741,0,45,40,30,30,15,45,90,45,30,45
25742,0,45,40,30,30,15,45,90,45,30,60
25743,0,45,40,30,30,15,45,90,45,45,30
25744,0,45,40,30,30,15,45,90,45,45,45
25745,0,45,40,30,30,15,45,90,45,45,60
25746,0,45,40,30,30,15,45,90,45,60,30
25747,0,45,40,30,30,15,45,90,45,60,45
25748,0,45,40,30,30,15,45,90,45,60,60
25749,0,45,40,30,30,15,45,90,60,30,30
25750,0,45,40,30,30,15,45,90,60,30,45
25751,0,45,40,30,30,15,45,90,60,30,60
25752,0,45,40,30,30,15,45,90,60,45,30
25753,0,45,40,30,30,15,45,90,60,45,45
25754,0,45,40,30,30,15,45,90,60,45,60
25755,0,45,40,30,30,15,45,90,60,60,30
25756,0,45,40,30,30,15,45,90,60,60,45
25757,0,45,40,30,30,15,45,90,60,60,60
25758,0,45,40,30,30,30,30,30,30,30,30
25759,0,45,40,30,30,30,30,30,30,30,45
25760,0,45,40,30,30,30,30,30,30,30,60
25761,0,45,40,30,30,30,30,30,30,45,30
25762,0,45,40,30,30,30,30,30,30,45,45
25763,0,45,40,30,30,30,30,30,30,45,60
25764,0,45,40,30,30,30,30,30,30,60,30
25765,0,45,40,30,30,30,30,30,30,60,45
25766,0,45,40,30,30,30,30,30,30,60,60
25767,0,45,40,30,30,30,30,30,45,30,30
25768,0,45,40,30,30,30,30,30,45,30,45
25769,0,45,40,30,30,30,30,30,45,30,60
25770,0,45,40,30,30,30,30,30,45,45,30
25771,0,45,40,30,30,30,30,30,45,45,45
25772,0,45,40,30,30,30,30,30,45,45,60
25773,0,45,40,30,30,30,30,30,45,60,30
25774,0,45,40,30,30,30,30,30,45,60,45
25775,0,45,40,30,30,30,30,30,45,60,60
25776,0,45,40,30,30,30,30,30,60,30,30
25777,0,45,40,30,30,30,30,30,60,30,45
25778,0,45,40,30,30,30,30,30,60,30,60
25779,0,45,40,30,30,30,30,30,60,45,30
25780,0,45,40,30,30,30,30,30,60,45,45
25781,0,45,40,30,30,30,30,30,60,45,60
25782,0,45,40,30,30,30,30,30,60,60,30
25783,0,45,40,30,30,30,30,30,60,60,45
25784,0,45,40,30,30,30,30,30,60,60,60
25785,0,45,40,30,30,30,30,60,30,30,30
25786,0,45,40,30,30,30,30,60,30,30,45
25787,0,45,40,30,30,30,30,60,30,30,60
25788,0,45,40,30,30,30,30,60,30,45,30
25789,0,45,40,30,30,30,30,60,30,45,45
25790,0,45,40,30,30,30,30,60,30,45,60
25791,0,45,40,30,30,30,30,60,30,60,30
25792,0,45,40,30,30,30,30,60,30,60,45
25793,0,45,40,30,30,30,30,60,30,60,60
25794,0,45,40,30,30,30,30,60,45,30,30
25795,0,45,40,30,30,30,30,60,45,30,45
25796,0,45,40,30,30,30,30,60,45,30,60
25797,0,45,40,30,30,30,30,60,45,45,30
25798,0,45,40,30,30,30,30,60,45,45,45
25799,0,45,40,30,30,30,30,60,45,45,60
25800,0,45,40,30,30,30,30,60,45,60,30
25801,0,45,40,30,30,30,30,60,45,60,45
25802,0,45,40,30,30,30,30,60,45,60,60
25803,0,45,40,30,30,30,30,60,60,30,30
25804,0,45,40,30,30,30,30,60,60,30,45
25805,0,45,40,30,30,30,30,60,60,30,60
25806,0,45,40,30,30,30,30,60,60,45,30
25807,0,45,40,30,30,30,30,60,60,45,45
25808,0,45,40,30,30,30,30,60,60,45,60
25809,0,45,40,30,30,30,30,60,60,60,30
25810,0,45,40,30,30,30,30,60,60,60,45
25811,0,45,40,30,30,30,30,60,60,60,60
25812,0,45,40,30,30,30,30,90,30,30,30
25813,0,45,40,30,30,30,30,90,30,30,45
25814,0,45,40,30,30,30,30,90,30,30,60
25815,0,45,40,30,30,30,30,90,30,45,30
25816,0,45,40,30,30,30,30,90,30,45,45
25817,0,45,40,30,30,30,30,90,30,45,60
25818,0,45,40,30,30,30,30,90,30,60,30
25819,0,45,40,30,30,30,30,90,30,60,45
25820,0,45,40,30,30,30,30,90,30,60,60
25821,0,45,40,30,30,30,30,90,45,30,30
25822,0,45,40,30,30,30,30,90,45,30,45
25823,0,45,40,30,30,30,30,90,45,30,60
25824,0,45,40,30,30,30,30,90,45,45,30
25825,0,45,40,30,30,30,30,90,45,45,45
25826,0,45,40,30,30,30,30,90,45,45,60
25827,0,45,40,30,30,30,30,90,45,60,30
25828,0,45,40,30,30,30,30,90,45,60,45
25829,0,45,40,30,30,30,30,90,45,60,60
25830,0,45,40,30,30,30,30,90,60,30,30
25831,0,45,40,30,30,30,30,90,60,30,45
25832,0,45,40,30,30,30,30,90,60,30,60
25833,0,45,40,30,30,30,30,90,60,45,30
25834,0,45,40,30,30,30,30,90,60,45,45
25835,0,45,40,30,30,30,30,90,60,45,60
25836,0,45,40,30,30,30,30,90,60,60,30
25837,0,45,40,30,30,30,30,90,60,60,45
25838,0,45,40,30,30,30,30,90,60,60,60
25839,0,45,40,30,30,30,45,30,30,30,30
25840,0,45,40,30,30,30,45,30,30,30,45
25841,0,45,40,30,30,30,45,30,30,30,60
25842,0,45,40,30,30,30,45,30,30,45,30
25843,0,45,40,30,30,30,45,30,30,45,45
25844,0,45,40,30,30,30,45,30,30,45,60
25845,0,45,40,30,30,30,45,30,30,60,30
25846,0,45,40,30,30,30,45,30,30,60,45
25847,0,45,40,30,30,30,45,30,30,60,60
25848,0,45,40,30,30,30,45,30,45,30,30
25849,0,45,40,30,30,30,45,30,45,30,45
25850,0,45,40,30,30,30,45,30,45,30,60
25851,0,45,40,30,30,30,45,30,45,45,30
25852,0,45,40,30,30,30,45,30,45,45,45
25853,0,45,40,30,30,30,45,30,45,45,60
25854,0,45,40,30,30,30,45,30,45,60,30
25855,0,45,40,30,30,30,45,30,45,60,45
25856,0,45,40,30,30,30,45,30,45,60,60
25857,0,45,40,30,30,30,45,30,60,30,30
25858,0,45,40,30,30,30,45,30,60,30,45
25859,0,45,40,30,30,30,45,30,60,30,60
25860,0,45,40,30,30,30,45,30,60,45,30
25861,0,45,40,30,30,30,45,30,60,45,45
25862,0,45,40,30,30,30,45,30,60,45,60
25863,0,45,40,30,30,30,45,30,60,60,30
25864,0,45,40,30,30,30,45,30,60,60,45
25865,0,45,40,30,30,30,45,30,60,60,60
25866,0,45,40,30,30,30,45,60,30,30,30
25867,0,45,40,30,30,30,45,60,30,30,45
25868,0,45,40,30,30,30,45,60,30,30,60
25869,0,45,40,30,30,30,45,60,30,45,30
25870,0,45,40,30,30,30,45,60,30,45,45
25871,0,45,40,30,30,30,45,60,30,45,60
25872,0,45,40,30,30,30,45,60,30,60,30
25873,0,45,40,30,30,30,45,60,30,60,45
25874,0,45,40,30,30,30,45,60,30,60,60
25875,0,45,40,30,30,30,45,60,45,30,30
25876,0,45,40,30,30,30,45,60,45,30,45
25877,0,45,40,30,30,30,45,60,45,30,60
25878,0,45,40,30,30,30,45,60,45,45,30
25879,0,45,40,30,30,30,45,60,45,45,45
25880,0,45,40,30,30,30,45,60,45,45,60
25881,0,45,40,30,30,30,45,60,45,60,30
25882,0,45,40,30,30,30,45,60,45,60,45
25883,0,45,40,30,30,30,45,60,45,60,60
25884,0,45,40,30,30,30,45,60,60,30,30
25885,0,45,40,30,30,30,45,60,60,30,45
25886,0,45,40,30,30,30,45,60,60,30,60
25887,0,45,40,30,30,30,45,60,60,45,30
25888,0,45,40,30,30,30,45,60,60,45,45
25889,0,45,40,30,30,30,45,60,60,45,60
25890,0,45,40,30,30,30,45,60,60,60,30
25891,0,45,40,30,30,30,45,60,60,60,45
25892,0,45,40,30,30,30,45,60,60,60,60
25893,0,45,40,30,30,30,45,90,30,30,30
25894,0,45,40,30,30,30,45,90,30,30,45
25895,0,45,40,30,30,30,45,90,30,30,60
25896,0,45,40,30,30,30,45,90,30,45,30
25897,0,45,40,30,30,30,45,90,30,45,45
25898,0,45,40,30,30,30,45,90,30,45,60
25899,0,45,40,30,30,30,45,90,30,60,30
25900,0,45,40,30,30,30,45,90,30,60,45
25901,0,45,40,30,30,30,45,90,30,60,60
25902,0,45,40,30,30,30,45,90,45,30,30
25903,0,45,40,30,30,30,45,90,45,30,45
25904,0,45,40,30,30,30,45,90,45,30,60
25905,0,45,40,30,30,30,45,90,45,45,30
25906,0,45,40,30,30,30,45,90,45,45,45
25907,0,45,40,30,30,30,45,90,45,45,60
25908,0,45,40,30,30,30,45,90,45,60,30
25909,0,45,40,30,30,30,45,90,45,60,45
25910,0,45,40,30,30,30,45,90,45,60,60
25911,0,45,40,30,30,30,45,90,60,30,30
25912,0,45,40,30,30,30,45,90,60,30,45
25913,0,45,40,30,30,30,45,90,60,30,60
25914,0,45,40,30,30,30,45,90,60,45,30
25915,0,45,40,30,30,30,45,90,60,45,45
